root,relative_path,sha256,bytes,mtime_utc
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/commit-msg.sample,1f74d5e9292979b573ebd59741d46cb93ff391acdd083d340b94370753d92437,896,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/fsmonitor-watchman.sample,e0549964e93897b519bd8e333c037e51fff0f88ba13e086a331592bf801fa1d0,4726,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/post-update.sample,81765af2daef323061dcbc5e61fc16481cb74b3bac9ad8a174b186523586f6c5,189,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/pre-applypatch.sample,e15c5b469ea3e0a695bea6f2c82bcf8e62821074939ddd85b77e0007ff165475,424,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/pre-commit.sample,f9af7d95eb1231ecf2eba9770fedfa8d4797a12b02d7240e98d568201251244a,1643,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/pre-merge-commit.sample,d3825a70337940ebbd0a5c072984e13245920cdf8898bd225c8d27a6dfc9cb53,416,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/pre-push.sample,ecce9c7e04d3f5dd9d8ada81753dd1d549a9634b26770042b58dda00217d086a,1374,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/pre-rebase.sample,4febce867790052338076f4e66cc47efb14879d18097d1d61c8261859eaaa7b3,4898,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/pre-receive.sample,a4c3d2b9c7bb3fd8d1441c31bd4ee71a595d66b44fcf49ddb310252320169989,544,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/prepare-commit-msg.sample,e9ddcaa4189fddd25ed97fc8c789eca7b6ca16390b2392ae3276f0c8e1aa4619,1492,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/push-to-checkout.sample,a53d0741798b287c6dd7afa64aee473f305e65d3f49463bb9d7408ec3b12bf5f,2783,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/sendemail-validate.sample,44ebfc923dc5466bc009602f0ecf067b9c65459abfe8868ddc49b78e6ced7a92,2308,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/hooks/update.sample,8d5f2fa83e103cf08b57eaa67521df9194f45cbdbcb37da52ad586097a14d106,3650,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/objects/pack/pack-8d499080e0b1c6f0a6b0a872f3d4f927b9afa407.idx,51fad3afbad91aa6182ee490c7f2dea575f62ccd2be6ef63ddc013067b860925,7932,2026-08-15T10:53:52+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/objects/pack/pack-8d499080e0b1c6f0a6b0a872f3d4f927b9afa407.pack,e805c849d24fd7431e1ff3f493cf0812e7b5c18d6c14c572a7c2d3958d61e565,81054365,2026-08-15T10:53:52+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/objects/pack/pack-8d499080e0b1c6f0a6b0a872f3d4f927b9afa407.rev,1d937448f925bcbafc14ea0b01eebf5c31e6e8fcc139404a9eb3ef24e5929e07,1032,2026-08-15T10:53:52+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/logs/HEAD,e285976adbeba18d7eef3b4a60f321ac55caf2442ea7dc640f90c7d23b71c21c,205,2026-08-15T10:53:52+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/logs/refs/remotes/origin/HEAD,e285976adbeba18d7eef3b4a60f321ac55caf2442ea7dc640f90c7d23b71c21c,205,2026-08-15T10:53:52+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/logs/refs/heads/main,e285976adbeba18d7eef3b4a60f321ac55caf2442ea7dc640f90c7d23b71c21c,205,2026-08-15T10:53:52+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/refs/remotes/origin/HEAD,2bb6a24aa0fc6c484100f5d51a29bbad841cd2c755f5d93faa204e5dbb4eb2b4,30,2026-08-15T10:53:52+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/refs/heads/main,686be99a92b45c7af3046bcacaac2fc19cd41be2ca076e5eeaae389c2c6a72a2,41,2026-08-15T10:53:52+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/info/exclude,6671fe83b7a07c8932ee89164d1f2793b2318058eb8b98dc5c06ee0a5a3b0ec1,240,2026-08-15T10:52:15+00:00
/opt/agents/repos/reference-files/speczcompilation,.git/gk/config,bea60be8f1c62825c9899b596a53f03f448c52d78c9641ffcc5fc1ba98885ffe,61,2026-08-15T10:58:36+00:00
/opt/agents/repos/reference-files/speczcompilation,specz_compilation/README.md,43992cf6a30d5893d9421dd1d0b837e1f8dc4975a92e8372ba8cb3b7be78d0c1,30132,2026-08-15T10:53:53+00:00
/opt/agents/repos/reference-files/speczcompilation,specz_compilation/specz_compilation_COSMOS_DR1.1_all.fits,c9d4b1fe93583db5ae9f01863423d690462bcc479495a6f600412d27021d8e88,134,2026-08-15T10:53:53+00:00
/opt/agents/repos/reference-files/speczcompilation,specz_compilation/specz_compilation_COSMOS_DR1.1_surveys.list,20730205384e2a380d6e87684b030098cd5c681d1e2aec8c5990459700b8a84c,13977,2026-08-15T10:53:53+00:00
/opt/agents/repos/reference-files/speczcompilation,specz_compilation/specz_compilation_COSMOS_DR1.1_unique.fits,381f0d13e10233c2fd246402759e8afa77c786c070f963ab27a73973616608ac,133,2026-08-15T10:53:53+00:00
/opt/agents/repos/reference-files/speczcompilation,soms/trained_som_highz_i_band_26.0_magnitude_limit.pkl,6f6cb554b9f323e49a85eae4b8e44a9e2b4d41937b9f136a5cfeac95a8c6f537,133,2026-08-15T10:53:53+00:00
/opt/agents/repos/reference-files/speczcompilation,soms/trained_som_lowz_i_band_26.0_magnitude_limit.pkl,0856c02e4c405b582e5c68e236b2f273d35500d1a066685d94cbfd4535dbdd2c,134,2026-08-15T10:53:53+00:00
/opt/agents/repos/reference-files/speczcompilation,soms/trained_som_midz_i_band_26.0_magnitude_limit.pkl,83768dc0f9841e534eb67d42432c0da77d4d818ec73656391861a0f78754e9ec,134,2026-08-15T10:53:53+00:00
/opt/agents/repos/reference-files/speczcompilation,logo/cosmos-logo-dark.png,c689d64ecb77fd9dddc70bd3e5ed6008fa42c94a195246ca68600d33c5b55e61,10859,2026-08-15T10:53:52+00:00
/opt/agents/repos/reference-files/speczcompilation,logo/cosmos-logo-light.png,b076b0c505b2771c265929634e5c5163401628b834a1eae8feac148445c97431,10064,2026-08-15T10:53:52+00:00
